"regionID","solarSystemID","solarSystemName","security","securityClass"
10000055,30004351,"8-4GQM",-0.613557,"H4"
10000055,30004352,"T-Q2DD",-0.548912,"H3"
10000055,30004353,"LRWD-B",-0.535141,"H3"
10000055,30004354,"QXQ-BA",-0.437995,"H2"
10000055,30004355,"X7R-JW",-0.411961,"H2"
10000055,30004356,"M-HU4V",-0.501533,"H3"
10000055,30004357,"CS-ZGD",-0.429822,"H2"
10000055,30004358,"3-N3OO",-0.316926,"H1"
10000055,30004359,"A-G1FM",-0.430524,"H2"
10000055,30004360,"4-BE0M",-0.360838,"H2"
10000055,30004361,"I-7RIS",-0.502059,"H3"
10000055,30004362,"P7Z-R3",-0.377384,"H2"
10000055,30004363,"ZIU-EP",-0.39048,"H2"
10000055,30004364,"LXWN-W",-0.642688,"H4"
10000055,30004365,"C-LP3N",-0.674679,"H5"
10000055,30004366,"9F-7PZ",-0.584652,"H4"
10000055,30004367,"1G-MJE",-0.784106,"H6"
10000055,30004368,"WO-AIJ",-0.768096,"H6"
10000055,30004369,"MA-VDX",-0.798433,"H6"
10000055,30004370,"RO90-H",-0.820819,"H6"
10000055,30004371,"BWI1-9",-0.237439,"H"
10000055,30004372,"C-LBQS",-0.352957,"H2"
10000055,30004373,"J52-BH",-0.451199,"H3"
10000055,30004374,"5-P1Y2",-0.533191,"H3"
10000055,30004375,"KMQ4-V",-0.235915,"H"
10000055,30004376,"KJ-QWL",-0.207066,"H"
10000055,30004377,"SVB-RE",-0.152515,"H"
10000055,30004378,"C-4ZOS",-0.647997,"H4"
10000055,30004379,"K-8SQS",-0.749639,"H5"
10000055,30004380,"C-VGYO",-0.562933,"H4"
10000055,30004381,"O94U-A",-0.69111,"H5"
10000055,30004382,"XW-JHT",-0.562683,"H4"
10000055,30004383,"NEH-CS",-0.626908,"H4"
10000055,30004384,"4DTQ-K",-0.434485,"H2"
10000055,30004385,"J9-5MQ",-0.513395,"H3"
10000055,30004386,"D4R-H7",-1,"H7"
10000055,30004387,"313I-B",-0.448538,"H2"
10000055,30004388,"EQI2-2",-0.679635,"H5"
10000055,30004389,"Q-4DEC",-0.159358,"H"
10000055,30004390,"3F-JZF",-0.648757,"H4"
10000055,30004391,"5-0WB9",-0.784509,"H6"
10000055,30004392,"W-4FA9",-0.802965,"H6"
10000055,30004393,"1IX-C0",-0.973001,"H7"
10000055,30004394,"2B7A-3",-0.543989,"H3"
10000055,30004395,"PUWL-4",-0.80904,"H6"
10000055,30004396,"Y-1918",-1,"H7"
10000055,30004397,"9-B1DS",-0.491978,"H3"
10000055,30004398,"ME-4IU",-0.576321,"H4"
10000055,30004399,"BU-IU4",-0.869826,"H7"
10000055,30004400,"I-7JR4",-0.431771,"H2"
10000055,30004401,"CH9L-K",-0.548428,"H3"
10000055,30004402,"QYZM-W",-1,"H7"
10000055,30004403,"3KNA-N",-0.493307,"H3"
10000056,30004404,"UD-VZW",-0.499025,"F3"
10000056,30004405,"3-YX2D",-0.439355,"F2"
10000056,30004406,"V-TN6Q",-0.38649,"F2"
10000056,30004407,"CFLF-P",-0.40614,"F2"
10000056,30004408,"QBH5-F",-0.574176,"F4"
10000056,30004409,"9-ZFCG",-0.31967,"F1"
10000056,30004410,"J-TPTA",-0.418409,"F2"
10000056,30004411,"PMV-G6",-0.472167,"F3"
10000056,30004412,"5-IZGE",-0.468479,"F3"
10000056,30004413,"OXC-UL",-0.398228,"F2"
10000056,30004414,"F-8Y13",-0.370944,"F2"
10000056,30004415,"4AZ-J8",-0.400259,"F2"
10000056,30004416,"X6-J6R",-0.399438,"F2"
10000056,30004417,"BGN1-O",-0.343011,"F1"
10000056,30004418,"DUU1-K",-0.231393,"F"
10000056,30004419,"3L-Y9M",-0.170893,"F"
10000056,30004420,"BLC-X0",-0.160817,"F"
10000056,30004421,"K-X5AX",-0.134896,"F"
10000056,30004422,"BJD4-E",-0.136639,"F"
10000056,30004423,"TSG-NO",-0.144085,"F"
10000056,30004424,"O9V-R7",-0.193685,"F"
10000056,30004425,"Z-PNIA",-0.162351,"F"
10000056,30004426,"OCU4-R",-0.137682,"F"
10000056,30004427,"BG-W90",-0.143799,"F"
10000056,30004428,"Y-YGMW",-0.198254,"F"
10000056,30004429,"75C-WN",-0.135133,"F"
10000056,30004430,"I5Q2-S",-0.13239,"F"
10000056,30004431,"PO-3QW",-0.241332,"F"
10000056,30004432,"5XR-KZ",-0.273593,"F1"
10000056,30004433,"VF-FN6",-0.226072,"F"
10000056,30004434,"C-0ND2",-0.310324,"F1"
10000056,30004435,"JI-LGM",-0.232668,"F"
10000056,30004436,"U-BXU9",-0.136567,"F"
10000056,30004437,"ZXOG-O",-0.135803,"F"
10000056,30004438,"NW2S-A",-0.126141,"F"
10000056,30004439,"U-JJEW",-0.172083,"F"
10000056,30004440,"NX5W-U",-0.234717,"F"
10000056,30004441,"U1-C18",-0.297999,"F1"
10000056,30004442,"6O-XIO",-0.293608,"F1"
10000056,30004443,"H65-HE",-0.177032,"F"
10000056,30004444,"BJ-ZFD",-0.178222,"F"
10000056,30004445,"5ELE-A",-0.12285,"F"
10000056,30004446,"H-P4LB",-0.119259,"F"
10000056,30004447,"2UK4-N",-0.111597,"F"
10000056,30004448,"QK-CDG",-0.164175,"F"
10000056,30004449,"M-CMLV",-0.199961,"F"
10000056,30004450,"AZN-D2",-0.563142,"F4"
10000056,30004451,"E-PR0S",-0.554117,"F4"
10000056,30004452,"TR07-S",-0.611166,"F4"
10000056,30004453,"VNGJ-U",-0.46657,"F3"
10000056,30004454,"2-F3OE",-0.51608,"F3"
10000056,30004455,"5-LCI7",-0.440076,"F2"
10000056,30004456,"Y2-I3W",-0.383565,"F2"
10000056,30004457,"VVO-R6",-0.335397,"F1"
10000056,30004458,"CL-J9W",-0.37475,"F2"
10000056,30004459,"YHP2-D",-0.295635,"F1"
10000056,30004460,"J94-MU",-0.251166,"F1"
10000056,30004461,"M2GJ-X",-0.203118,"F"
10000056,30004462,"JO-32L",-0.307017,"F1"
10000056,30004463,"UB5Z-3",-0.345649,"F1"
10000056,30004464,"MSKR-1",-0.395094,"F2"
10000056,30004465,"GPUS-A",-0.387664,"F2"
10000056,30004466,"3-BADZ",-0.366474,"F2"
10000056,30004467,"23M-PX",-0.604865,"F4"
10000056,30004468,"UTDH-N",-0.86319,"F7"
10000056,30004469,"ZS-2LT",-0.90837,"F7"
10000056,30004470,"DB1R-4",-0.950313,"F7"
10000056,30004471,"P8-BKO",-0.347569,"F1"
10000056,30004472,"RIT-A7",-0.541435,"F3"
10000056,30004473,"R4K-8L",-0.350536,"F2"
10000056,30004474,"GHZ-SJ",-0.722288,"F5"
10000056,30004475,"K-J50B",-0.330091,"F1"
10000056,30004476,"NLO-3Z",-0.817781,"F6"
10000056,30004477,"5P-AIP",-0.743613,"F5"
10000056,30004478,"M-PGT0",-0.484561,"F3"
10000056,30004479,"NPD9-A",-0.500536,"F3"
10000056,30004480,"D6SK-L",-0.530531,"F3"
10000056,30004481,"HYPL-V",-0.574097,"F4"
10000056,30004482,"I9-ZQZ",-0.47284,"F3"
10000056,30004483,"0OYZ-G",-0.717087,"F5"
10000056,30004484,"SWBV-2",-0.787951,"F6"
10000056,30004485,"R97-CI",-0.582471,"F4"
10000056,30004486,"6-ELQP",-0.46202,"F3"
10000056,30004487,"OBK-K8",-0.890595,"F7"
10000056,30004488,"KJ-V0P",-0.932981,"F7"
10000056,30004489,"ZID-LE",-0.957431,"F7"
10000056,30004490,"K-9UG4",-0.973473,"F7"
10000056,30004491,"D4-2XN",-1,"F7"
10000056,30004492,"2-RSC7",-0.842269,"F6"
10000057,30004493,"C0T-77",-0.012646,"J"
10000057,30004494,"RL-KT0",-0.007652,"J"
10000057,30004495,"UO9-YG",-0.006681,"J"
10000057,30004496,"ZQP-QV",-0.006823,"J"
10000057,30004497,"P-NUWP",-0.01659,"J"
10000057,30004498,"ZJQH-S",-0.012832,"J"
10000057,30004499,"E9G-MT",-0.003686,"J"
10000057,30004500,"TQ-RR8",-0.007757,"J"
10000057,30004501,"1L-BHT",-0.0017,"J"
10000057,30004502,"D5IW-F",-0.001368,"J"
10000057,30004503,"F-XWIN",-0.000877,"J"
10000057,30004504,"4C-B7X",-0.005732,"J"
10000057,30004505,"LGUZ-1",-0.001395,"J"
10000057,30004506,"BF-SDP",-0.039866,"J"
10000057,30004507,"F5FO-U",-0.001523,"J"
10000057,30004508,"5WAE-M",-0.050368,"J"
10000057,30004509,"0-WVQS",-0.073585,"J"
10000057,30004510,"0-9UHT",-0.025393,"J"
10000057,30004511,"M-NKZM",-0.045552,"J"
10000057,30004512,"H-M1BY",-0.000725,"J"
10000057,30004513,"J1H-R4",-0.00256,"J"
10000057,30004514,"J9SH-A",-0.00766,"J"
10000057,30004515,"JKJ-VJ",-0.157175,"J"
10000057,30004516,"RTX0-S",-0.206499,"J"
10000057,30004517,"33FN-P",-0.331886,"J1"
10000057,30004518,"NM-OEA",-0.400044,"J2"
10000057,30004519,"MT-2VJ",-0.100089,"J"
10000057,30004520,"3HQC-6",-0.039106,"J"
10000057,30004521,"OX-RGN",-0.003347,"J"
10000057,30004522,"R-OCBA",-0.001881,"J"
10000057,30004523,"GA-2V7",-0.00113,"J"
10000057,30004524,"DB-6W4",-0.004158,"J"
10000057,30004525,"7-692B",-0.002985,"J"
10000057,30004526,"L3-XYO",-0.100252,"J"
10000057,30004527,"AN-G54",-0.131978,"J"
10000057,30004528,"ZXI-K2",-0.075837,"J"
10000057,30004529,"T-Z6J2",-0.148257,"J"
10000057,30004530,"CT7-5V",-0.419114,"J2"
10000057,30004531,"2JJ-0E",-0.650006,"J5"
10000057,30004532,"B0C-LD",-0.225639,"J"
10000057,30004533,"NP6-38",-0.17117,"J"
10000057,30004534,"G-YT55",-0.03706,"J"
10000057,30004535,"IZ-AOB",-0.023952,"J"
10000057,30004536,"G5-EN3",-0.018588,"J"
10000057,30004537,"W-Z3HW",-0.029953,"J"
10000057,30004538,"W2F-ZH",-0.01293,"J"
10000057,30004539,"BMU-V1",-0.000519,"J"
10000057,30004540,"ZXC8-1",-0.000787,"J"
10000057,30004541,"LBV-Q1",-0.003092,"J"
10000057,30004542,"Z-40CG",-0.008024,"J"
10000057,30004543,"O-RIDF",-0.062095,"J"
10000057,30004544,"A-5M31",-0.150002,"J"
10000057,30004545,"BOE7-P",-0.084744,"J"
10000057,30004546,"E-GCX0",-0.061706,"J"
10000057,30004547,"VBFC-8",-0.183635,"J"
10000057,30004548,"YVA-F0",-0.696105,"J5"
10000057,30004549,"0D-CHA",-0.792269,"J6"
10000057,30004550,"A2V6-6",-0.85,"J7"
10000057,30004551,"VJ0-81",-0.031962,"J"
10000058,30004552,"XF-TQL",-0.011665,"J"
10000058,30004553,"4-EP12",-0.047603,"J"
10000058,30004554,"YZS5-4",-0.015342,"J"
10000058,30004555,"3WE-KY",-0.107298,"J"
10000058,30004556,"IR-WT1",-0.100643,"J"
10000058,30004557,"9-VO0Q",-0.121028,"J"
10000058,30004558,"A8-XBW",-0.169746,"J"
10000058,30004559,"PNQY-Y",-0.132288,"J"
10000058,30004560,"RP2-OQ",-0.151054,"J"
10000058,30004561,"YVBE-E",-0.284407,"J1"
10000058,30004562,"BYXF-Q",-0.241359,"J"
10000058,30004563,"AC2E-3",-0.307185,"J1"
10000058,30004564,"C-C99Z",-0.321232,"J1"
10000058,30004565,"CL-BWB",-0.285093,"J1"
10000058,30004566,"R3W-XU",-0.106247,"J"
10000058,30004567,"E-BWUU",-0.091248,"J"
10000058,30004568,"Y-1W01",-0.128049,"J"
10000058,30004569,"9R4-EJ",-0.104445,"J"
10000058,30004570,"SPLE-Y",-0.110502,"J"
10000058,30004571,"Q-XEB3",-0.062366,"J"
10000058,30004572,"K8L-X7",-0.087379,"J"
10000058,30004573,"5-D82P",-0.092346,"J"
10000058,30004574,"8ESL-G",-0.027295,"J"
10000058,30004575,"JGOW-Y",-0.048191,"J"
10000058,30004576,"APM-6K",-0.058686,"J"
10000058,30004577,"RE-C26",-0.061857,"J"
10000058,30004578,"AL8-V4",-0.07165,"J"
10000058,30004579,"KCT-0A",-0.020646,"J"
10000058,30004580,"N2-OQG",-0.014212,"J"
10000058,30004581,"OW-TPO",-0.065747,"J"
10000058,30004582,"9O-ORX",-0.121253,"J"
10000058,30004583,"IGE-RI",-0.048554,"J"
10000058,30004584,"Z9PP-H",-0.028168,"J"
10000058,30004585,"7-8S5X",-0.029023,"J"
10000058,30004586,"EI-O0O",-0.027747,"J"
10000058,30004587,"7X-02R",-0.092519,"J"
10000058,30004588,"D2AH-Z",-0.216137,"J"
10000058,30004589,"J5A-IX",-0.003571,"J"
10000058,30004590,"B17O-R",-0.120439,"J"
10000058,30004591,"6F-H3W",-0.236335,"J"
10000058,30004592,"H-NPXW",-0.390294,"J2"
10000058,30004593,"L-1SW8",-0.472201,"J3"
10000058,30004594,"U-SOH2",-0.687591,"J5"
10000058,30004595,"DBRN-Z",-0.750953,"J6"
10000058,30004596,"00GD-D",-0.204488,"J"
10000058,30004597,"C1XD-X",-0.452908,"J3"
10000058,30004598,"G95F-H",-0.684677,"J5"
10000058,30004599,"B32-14",-0.722234,"J5"
10000058,30004600,"C-N4OD",-0.606511,"J4"
10000058,30004601,"CHA2-Q",-0.850626,"J7"
10000058,30004602,"UAYL-F",-0.034355,"J"
10000058,30004603,"ESC-RI",-0.023946,"J"
10000058,30004604,"671-ST",-0.015971,"J"
10000058,30004605,"A-HZYL",-0.124333,"J"
10000058,30004606,"H-S80W",-0.013566,"J"
10000058,30004607,"Z30S-A",-0.086334,"J"
10000058,30004608,"6VDT-H",-0.219455,"J"
10000058,30004609,"NDH-NV",-0.466497,"J3"
10000058,30004610,"QV28-G",-0.404972,"J2"
10000058,30004611,"15U-JY",-0.153461,"J"
10000058,30004612,"NY6-FH",-0.443346,"J2"
10000058,30004613,"XJP-Y7",-0.648569,"J4"
10000058,30004614,"AV-VB6",-0.866832,"J7"
10000058,30004615,"HMF-9D",-0.206419,"J"
10000058,30004616,"7BX-6F",-0.762862,"J6"
10000058,30004617,"YZ-LQL",-0.107308,"J"
10000058,30004618,"MN5N-X",-0.276726,"J1"
10000058,30004619,"A-1CON",-0.084509,"J"
10000058,30004620,"75FA-Z",-0.075287,"J"
10000058,30004621,"WY-9LL",-0.154704,"J"
10000058,30004622,"D-Q04X",-0.460856,"J3"
10000058,30004623,"Serpentis Prime",-0.124803,"J"
10000058,30004624,"P5-EFH",-0.320747,"J1"
10000058,30004625,"L-A5XP",-0.378723,"J2"
10000058,30004626,"D4KU-5",-0.109704,"J"
10000058,30004627,"YRNJ-8",-0.610794,"J4"
10000058,30004628,"3ZTV-V",-0.280363,"J1"
10000058,30004629,"9D6O-M",-0.24312,"J"
10000058,30004630,"LIWW-P",-0.158183,"J"
10000058,30004631,"G-UTHL",-0.121486,"J"
10000058,30004632,"38IA-E",-0.155028,"J"
10000058,30004633,"M-KXEH",-0.087206,"J"
10000058,30004634,"TU-Y2A",-0.469001,"J3"
10000058,30004635,"7BIX-A",-0.604128,"J4"
10000058,30004636,"I-CUVX",-0.104973,"J"
10000058,30004637,"J-RQMF",-0.166605,NULL
10000058,30004638,"TEG-SD",-0.281458,"J1"
10000058,30004639,"14YI-D",-0.095322,"J"
10000058,30004640,"87XQ-0",-0.401944,"J2"
10000058,30004641,"LJ-TZW",-0.224807,"J"
10000058,30004642,"KVN-36",-0.421099,"J2"
10000058,30004643,"57-KJB",-0.284537,"J1"
10000058,30004644,"V6-NY1",-0.559553,"J4"
10000058,30004645,"OL3-78",-0.262923,"J1"
10000058,30004646,"9DQW-W",-0.795331,"J6"
10000058,30004647,"PXF-RF",-1,"J7"
10000058,30004648,"R-BGSU",-0.097893,"J"
10000058,30004649,"O-PNSN",-0.645289,"J4"
10000058,30004650,"1-5GBW",-0.728038,"J5"
10000058,30004651,"C-FER9",-0.564523,"J4"
10000058,30004652,"F2-2C3",-0.55633,"J4"
10000058,30004653,"F-88PJ",-0.900264,"J7"
10000058,30004654,"ATQ-QS",-0.537606,"J3"
10000058,30004655,"XUW-3X",-0.234768,"J"
10000058,30004656,"006-L3",-0.265712,"J1"
10000058,30004657,"PB-0C1",-0.289558,"J1"
10000058,30004658,"ZUE-NS",-0.310356,"J1"
10000058,30004659,"L7-APB",-0.237002,"J"
10000058,30004660,"ZTS-4D",-0.360813,"J2"
10000058,30004661,"4HS-CR",-0.541978,"J3"
10000058,30004662,"WMH-SO",-0.7106,"J5"
10000058,30004663,"LBGI-2",-0.914723,"J7"
10000058,30004664,"G1CA-Y",-0.32958,"J1"
10000058,30004665,"Y-2ANO",-1,"J7"
10000058,30004666,"Z-YN5Y",-0.295551,"J1"
10000059,30004667,"JI-K5H",-0.042593,"G"
10000059,30004668,"33-JRO",-0.202167,"G"
10000059,30004669,"ARBX-9",-0.18409,"G"
10000059,30004670,"5-CSE3",-0.200503,"G"
10000059,30004671,"O-MCZR",-0.082941,"G"
10000059,30004672,"9T-APQ",-0.121822,"G"
10000059,30004673,"4Y-OBL",-0.257724,"G1"
10000059,30004674,"0-MX34",-0.085009,"G"
10000059,30004675,"5AQ-5H",-0.19434,"G"
10000059,30004676,"T-ZFID",-0.067797,"G"
10000059,30004677,"0ZN7-G",-0.047577,"G"
10000059,30004678,"H8-ZTO",-0.132974,"G"
10000059,30004679,"YV-FDG",-0.140293,"G"
10000059,30004680,"LUL-WX",-0.032026,"G"
10000059,30004681,"8Q-UYU",-0.016629,"G"
10000059,30004682,"3PPT-9",-0.024344,"G"
10000059,30004683,"S-KU8B",-0.03065,"G"
10000059,30004684,"JK-GLL",-0.072191,"G"
10000059,30004685,"UAAU-C",-0.012465,"G"
10000059,30004686,"HHJD-5",-0.261712,"G1"
10000059,30004687,"ZWV-GD",-0.335809,"G1"
10000059,30004688,"1DDR-X",-0.181395,"G"
10000059,30004689,"LG-WA9",-0.152722,"G"
10000059,30004690,"AA-GWF",-0.238085,"G"
10000059,30004691,"O4T-Z5",-0.060432,"G"
10000059,30004692,"O-97ZG",-0.060439,"G"
10000059,30004693,"2I-520",-0.153685,"G"
10000059,30004694,"GQ2S-8",-0.258275,"G1"
10000059,30004695,"0SUF-3",-0.286187,"G1"
10000059,30004696,"G-M4GK",-1,"G7"
10000059,30004697,"G1D0-G",-0.056744,"G"
10000059,30004698,"KU3-BB",-0.210137,"G"
10000059,30004699,"O1Q-P1",-0.457072,"G3"
10000059,30004700,"LD-2VL",-0.200935,"G"
10000059,30004701,"ZBY-0I",-0.439929,"G2"
10000059,30004702,"MP5-KR",-0.604835,"G4"
10000059,30004703,"O-N589",-0.92937,"G7"
10000059,30004704,"ZDYA-G",-1,"G7"
10000059,30004705,"LX5K-W",-0.66803,"G5"
10000060,30004706,"UHKL-N",-0.005241,"G"
10000060,30004707,"Z3V-1W",-0.004584,"G"
10000060,30004708,"A-ELE2",-0.006374,"G"
10000060,30004709,"KFIE-Z",-0.003493,"G"
10000060,30004710,"1DH-SX",-0.015274,"G"
10000060,30004711,"PR-8CA",-0.02654,"G"
10000060,30004712,"NOL-M9",-0.011765,"G"
10000060,30004713,"O-IOAI",-0.010848,"G"
10000060,30004714,"QX-LIJ",-0.014749,"G"
10000060,30004715,"HM-XR2",-0.013083,"G"
10000060,30004716,"4K-TRB",-0.020233,"G"
10000060,30004717,"AJI-MA",-0.009191,"G"
10000060,30004718,"FWST-8",-0.098013,"G"
10000060,30004719,"YZ9-F6",-0.177757,"G"
10000060,30004720,"0N-3RO",-0.204129,"G"
10000060,30004721,"G-TT5V",-0.127112,"G"
10000060,30004722,"319-3D",-0.324312,"G1"
10000060,30004723,"I3Q-II",-0.249602,"G"
10000060,30004724,"RF-K9W",-0.02235,"G"
10000060,30004725,"E3OI-U",-0.045112,"G"
10000060,30004726,"IP6V-X",-0.034401,"G"
10000060,30004727,"R5-MM8",-0.059551,"G"
10000060,30004728,"1B-VKF",-0.038732,"G"
10000060,30004729,"T-J6HT",-0.010383,"G"
10000060,30004730,"D-W7F0",-0.115217,"G"
10000060,30004731,"JP4-AA",-0.128282,"G"
10000060,30004732,"FM-JK5",-0.234871,"G"
10000060,30004733,"PDE-U3",-0.51,"G3"
10000060,30004734,"23G-XC",-0.014798,"G"
10000060,30004735,"T5ZI-S",-0.143066,"G"
10000060,30004736,"4X0-8B",-0.243519,"G"
10000060,30004737,"Q-HESZ",-0.023132,"G"
10000060,30004738,"1-SMEB",-0.102643,"G"
10000060,30004739,"M5-CGW",-0.433655,"G2"
10000060,30004740,"6Q-R50",-0.105882,"G"
10000060,30004741,"ZA9-PY",-0.80016,"G6"
10000060,30004742,"RCI-VL",-0.68827,"G5"
10000060,30004743,"MJXW-P",-0.900121,"G7"
10000060,30004744,"QC-YX6",-0.025307,"G"
10000060,30004745,"T-M0FA",-0.133296,"G"
10000060,30004746,"4O-239",-0.351848,"G2"
10000060,30004747,"LUA5-L",-0.044835,"G"
10000060,30004748,"T-IPZB",-0.112939,"G"
10000060,30004749,"Q-JQSG",-0.210774,"G"
10000060,30004750,"D-3GIQ",-0.394728,"G2"
10000060,30004751,"K-6K16",-0.434643,"G2"
10000060,30004752,"QY6-RK",-0.595702,"G4"
10000060,30004753,"W-KQPI",-0.586411,"G4"
10000060,30004754,"PUIG-F",-0.674369,"G5"
10000060,30004755,"J-LPX7",-0.686431,"G5"
10000060,30004756,"0-HDC8",-0.72211,"G5"
10000060,30004757,"F-TE1T",-0.734715,"G5"
10000060,30004758,"SVM-3K",-0.625197,"G4"
10000060,30004759,"1DQ1-A",-0.385782,"G2"
10000060,30004760,"8WA-Z6",-0.628642,"G4"
10000060,30004761,"5BTK-M",-0.653506,"G5"
10000060,30004762,"N-8YET",-0.875587,"G7"
10000060,30004763,"Y-OMTZ",-0.930483,"G7"
10000060,30004764,"3-DMQT",-1,"G7"
10000060,30004765,"MO-GZ5",-0.712718,"G5"
10000060,30004766,"39P-1J",-0.555846,"G4"
10000060,30004767,"HZAQ-W",-0.58201,"G4"
10000060,30004768,"7G-QIG",-0.689736,"G5"
10000060,30004769,"NIDJ-K",-0.606859,"G4"
10000060,30004770,"PS-94K",-0.754397,"G6"
10000060,30004771,"8RQJ-2",-0.598111,"G4"
10000060,30004772,"KEE-N6",-0.227968,"G"
10000060,30004773,"M2-XFE",-0.373276,"G2"
10000060,30004774,"5-CQDA",-0.491403,"G3"
10000060,30004775,"I-E3TG",-0.489287,"G3"
10000060,30004776,"S-6HHN",-0.913289,"G7"
10000060,30004777,"ZXB-VC",-0.900055,"G7"
10000060,30004778,"GY6A-L",-0.528848,"G3"
10000060,30004779,"UEXO-Z",-0.826357,"G6"
10000060,30004780,"9O-8W1",-0.77272,"G6"
10000060,30004781,"8F-TK3",-0.630438,"G4"
10000060,30004782,"PF-KUQ",-0.464327,"G3"
10000060,30004783,"N8D9-Z",-0.477049,"G3"
10000060,30004784,"F-9PXR",-0.061338,"G"
10000060,30004785,"Y5C-YD",-0.241906,"G"
10000060,30004786,"31X-RE",-0.36282,"G2"
10000060,30004787,"Q-02UL",-0.565322,"G4"
10000060,30004788,"7UTB-F",-0.861735,"G7"
10000060,30004789,"5-6QW7",-0.430568,"G2"
10000060,30004790,"7-K6UE",-0.846011,"G6"
10000060,30004791,"C6Y-ZF",-0.557071,"G4"
10000060,30004792,"6Z-CKS",-0.568951,"G4"
10000060,30004793,"G-M5L3",-0.778623,"G6"
10000060,30004794,"KBAK-I",-0.637346,"G4"
10000060,30004795,"M-SRKS",-0.228521,"G"
10000060,30004796,"9GNS-2",-0.55231,"G4"
10000060,30004797,"YAW-7M",-0.759087,"G6"
10000060,30004798,"C3N-3S",-0.678023,"G5"
10000060,30004799,"CX8-6K",-0.413222,"G2"
10000060,30004800,"LWX-93",-0.896081,"G7"
10000060,30004801,"1-2J4P",-0.408417,"G2"
10000060,30004802,"M0O-JG",-0.059634,"G"
10000061,30004803,"WB-AYY",-0.054353,"F"
10000061,30004804,"BW-WJ2",-0.143327,"F"
10000061,30004805,"S4-9DN",-0.093571,"F"
10000061,30004806,"DT-PXH",-0.113461,"F"
10000061,30004807,"UALX-3",-0.186762,"F"
10000061,30004808,"3L3N-X",-0.1811,"F"
10000061,30004809,"Y-ORBJ",-0.280437,"F1"
10000061,30004810,"6-IAFR",-0.240039,"F"
10000061,30004811,"4-P4FE",-0.333248,"F1"
10000061,30004812,"RH0-EG",-0.348476,"F1"
10000061,30004813,"D-9UEV",-0.321372,"F1"
10000061,30004814,"H-HWQR",-0.352029,"F2"
10000061,30004815,"QRBN-M",-0.508753,"F3"
10000061,30004816,"78R-PI",-0.431326,"F2"
10000061,30004817,"ZD1-Z2",-0.338314,"F1"
10000061,30004818,"C-FD0D",-0.315514,"F1"
10000061,30004819,"S-9RCJ",-0.304478,"F1"
10000061,30004820,"ZMV9-A",-0.227749,"F"
10000061,30004821,"FE-6YQ",-0.196768,"F"
10000061,30004822,"W-16DY",-0.288007,"F1"
10000061,30004823,"M-4KDB",-0.252358,"F1"
10000061,30004824,"C3-0YD",-0.555453,"F4"
10000061,30004825,"PDF-3Z",-0.581264,"F4"
10000061,30004826,"9-MJVQ",-0.491263,"F3"
10000061,30004827,"L2GN-K",-0.446054,"F2"
10000061,30004828,"4-IT9G",-0.464797,"F3"
10000061,30004829,"PEK-8Z",-0.704309,"F5"
10000061,30004830,"2PG-KN",-0.763777,"F6"
10000061,30004831,"ABE-M2",-0.356306,"F2"
10000061,30004832,"IL-YTR",-0.589537,"F4"
10000061,30004833,"KW-OAM",-0.649992,"F4"
10000061,30004834,"U2U5-A",-0.417476,"F2"
10000061,30004835,"EQWO-Y",-0.355679,"F2"
10000061,30004836,"JK-Q77",-0.662891,"F5"
10000061,30004837,"QI9-42",-0.307586,"F1"
10000061,30004838,"YF-P4X",-0.237177,"F"
10000061,30004839,"JI1-SY",-0.220373,"F"
10000061,30004840,"X-1QGA",-0.164975,"F"
10000061,30004841,"CCE-0J",-0.192628,"F"
10000061,30004842,"T2-V8F",-0.250457,"F1"
10000061,30004843,"0VK-43",-0.134894,"F"
10000061,30004844,"TY2X-C",-0.155575,"F"
10000061,30004845,"Q0G-L8",-0.253307,"F1"
10000061,30004846,"Q5KZ-W",-0.455708,"F3"
10000061,30004847,"WE-KK2",-0.391061,"F2"
10000061,30004848,"B8HU-Z",-0.333617,"F1"
10000061,30004849,"16AM-3",-0.17265,"F"
10000061,30004850,"A-REKV",-0.29415,"F1"
10000061,30004851,"BB-EKF",-0.167449,"F"
10000061,30004852,"DZ6-I5",-0.186328,"F"
10000061,30004853,"R-XDKM",-0.241617,"F"
10000061,30004854,"G1-0UI",-0.333564,"F1"
10000061,30004855,"QCDG-H",-0.128554,"F"
10000061,30004856,"XUDX-A",-0.247458,"F"
10000061,30004857,"QLU-P0",-0.267145,"F1"
10000061,30004858,"OQTY-Z",-0.372093,"F2"
10000061,30004859,"Y-EQ0C",-0.078098,"F"
10000061,30004860,"7M4C-F",-0.080072,"F"
10000061,30004861,"MS1-KJ",-0.13407,"F"
10000061,30004862,"8-BEW8",-0.235946,"F"
10000061,30004863,"NZW-ZO",-0.346669,"F1"
10000061,30004864,"WSK-1A",-0.45172,"F3"
10000061,30004865,"5-NZNW",-0.220235,"F"
10000061,30004866,"NR8S-Y",-0.157816,"F"
10000061,30004867,"F-ZBO0",-0.189299,"F"
10000061,30004868,"3Q1T-O",-0.218379,"F"
10000061,30004869,"8-4KME",-0.271855,"F1"
10000061,30004870,"T6GY-Y",-0.493311,"F3"
10000061,30004871,"R1-IMO",-0.443523,"F2"
10000061,30004872,"7KIK-H",-0.31913,"F1"
10000061,30004873,"B-6STA",-0.596125,"F4"
10000061,30004874,"0P-U0Q",-0.482774,"F3"
10000061,30004875,"XGH-SH",-0.702163,"F5"
